Event_type,strength_range,strength_down,strength_up,Time duration
JPY_CPI,0.03447368420999998,-0.057633399211086955,0.03739141414222222,0
JPY_IR,0.04515909090999997,-0.06935431235076922,0.05123076922846153,0
JPY_UNEMP,0.03168660287000002,-0.03737915742804878,0.042628458498260864,0
USD_CPI,0.05607352940999997,-0.05196253071418918,0.06767391304108696,0
USD_GDP,0.05357523510999996,-0.05271590909095238,0.049582586427887314,0
USD_IR,0.06767694804999994,-0.07861084529210528,0.09851038961085712,0
USD_PPI,0.04114860139999999,-0.04615512265549206,0.059858901509791666,0
USD_RETAIL,0.05226048951000003,-0.051194214875909076,0.061893506494000015,0
